inv_index,x,y,predinstance,nn_dist_m,tile_name,note
1452,416714.0474,5346654.144,1829,0.004770744730334567,tile_101.laz,ok
1453,416719.5536,5346659.283,1980,0.004686149521338721,tile_121.laz,ok
1454,416714.0732,5346662.404,1978,0.005122499160545459,tile_101.laz,ok
1455,416711.7432,5346661.336,1828,0.005122499196907498,tile_101.laz,ok
1456,416710.5016,5346657.023,1827,0.003399999620502493,tile_101.laz,ok
1457,416709.975,5346658.536,1827,0.006403124023405898,tile_101.laz,ok
1458,416707.6299,5346656.325,1670,0.005000999788378607,tile_101.laz,ok
1459,416707.591,5346651.198,1671,0.008062257199884685,tile_101.laz,ok
1460,416707.162,5346648.431,1673,0.0022360680316448104,tile_101.laz,ok
1461,416708.305960808,5346647.93051918,1672,0.004072421945460111,tile_101.laz,ok
1462,416704.2178,5346645.359,1513,0.002416609304684395,tile_98.laz,ok
1463,416734.5676,5346654.808,2134,0.003124100078371272,tile_121.laz,ok
1464,416712.4976,5346666.964,1977,0.004664761278244077,tile_101.laz,ok
1465,416718.5385,5346667.712,2122,0.0025000002700835537,tile_121.laz,ok
1466,416719.1668,5346668.377,2122,0.007432361468962192,tile_121.laz,ok
1467,416715.8762,5346671.344,2127,0.0055172454938329455,tile_121.laz,ok
1468,416718.1495,5346673.156,2126,0.004031128603552229,tile_121.laz,ok
1469,416716.4375,5346675.882,2123,0.0032015623253255315,tile_121.laz,ok
1470,416719.6686,5346675.992,2124,0.0024413106334960346,tile_121.laz,ok
1471,416724.6788,5346676.662,2274,0.0023323802398207984,tile_121.laz,ok
1472,416725.8558,5346672.09,2278,0.004199999966658652,tile_121.laz,ok
1473,416721.5463,5346685.142,2271,0.004205948325832408,tile_121.laz,ok
1474,416718.3823,5346684.506,-1,0.0064257295766987675,tile_121.laz,ok
1475,416716.9774,5346686.335,2272,0.005635601025553423,tile_121.laz,ok
1476,416720.4873,5346687.305,2418,0.005682428965353022,tile_121.laz,ok
1477,416719.3915,5346690.927,2417,0.0071589107456408,tile_121.laz,ok
1478,416716.5811,5346692.179,2416,0.0014866069805811325,tile_121.laz,ok
1479,416719.4189,5346698.125,2415,0.005119570184038881,tile_128.laz,ok
1480,416718.3097,5346701.659,2414,0.0010440308119855058,tile_128.laz,ok
1481,416722.4343,5346702.504,2558,0.005872818577933965,tile_128.laz,ok
1482,416729.9677,5346701.839,2559,0.0025079873529572213,tile_128.laz,ok
1483,416731.7632,5346698.017,-1,0.004386342759702081,tile_128.laz,ok
1484,416736.5742,5346701.378,2717,0.004651881450685837,tile_128.laz,ok
1485,416734.6866,5346697.662,2718,0.003944616267359481,tile_128.laz,ok
1486,416739.2959,5346696.523,2720,0.005080354028032663,tile_121.laz,ok
1487,416742.905508488,5346695.55923523,2720,0.004556155624186987,tile_121.laz,ok
1488,416745.3905,5346700.457,2879,0.003041380825880858,tile_128.laz,ok
1489,416739.2272,5346693.38,2720,0.002799999958369881,tile_121.laz,ok
1490,416739.0153,5346689.522,2569,0.005107836870519809,tile_121.laz,ok
1491,416740.4814,5346681.825,2568,0.005192301888914153,tile_121.laz,ok
1492,416740.689845401,5346673.4946663,2424,0.004668859864467803,tile_121.laz,ok
1493,416739.4479,5346670.125,2425,0.005423098635687543,tile_121.laz,ok
1494,416737.4536,5346668.469,2280,0.003736308378824483,tile_121.laz,ok
1495,416734.9604,5346670.973,2281,0.0030265496723270897,tile_121.laz,ok
1496,416733.1093,5346673.939,2277,0.0012206556815426498,tile_121.laz,ok
1497,416735.365661007,5346678.63205172,2423,0.004799626732393058,tile_121.laz,ok
1498,416734.2474,5346689.304,2566,0.004770743949473089,tile_121.laz,ok
1499,416727.032930356,5346693.94450121,2561,0.005371021676117707,tile_121.laz,ok
1500,416728.3494,5346689.177,2420,0.003059411282696857,tile_121.laz,ok
1501,416730.2002,5346681.051,2421,0.0010198040653112584,tile_121.laz,ok
1502,416737.8602,5346661.984,2279,0.004004996604047002,tile_121.laz,ok
1503,416712.6023,5346674.811,1976,0.0025079869282341846,tile_101.laz,ok
