name,species,plot_id,dbh_cm,inv_height_m,pc_height_m,crown_area,n_points,ground_pct,z_p05,z_p50,z_p95,flag_ground,flag_dbh,flag_height,flag_crown,flag_height_mismatch
3_37,Beech,3.0,9.2,26.06492329,23.44,25.7,428351,0.001,7.240000000000009,13.799999999999955,21.120000000000005,False,False,False,False,False
3_38,Spruce,3.0,21.6,26.42258086,5.41,216.88,486961,0.065,0.43000000000006366,1.5400000000000773,2.580000000000041,False,False,False,True,True
3_39,Beech,3.0,7.3,26.03172642,8.21,7.3,17664,0.039,0.6999999999999318,2.949999999999932,8.009999999999991,False,False,False,False,True
3_4,Beech,3.0,8.3,26.32641568,9.41,53.86,164360,0.003,2.0,5.279999999999973,7.6200000000000045,False,False,False,False,True
3_40,Beech,3.0,28.2,26.41372389,26.4,36.96,235495,0.003,7.600000000000023,21.300000000000068,24.639999999999986,False,False,False,False,False
3_41,Beech,3.0,8.9,,11.13,13.71,27565,0.014,1.2799999999999727,4.960000000000036,9.129999999999995,False,False,False,False,False
3_42,Beech,3.0,11.9,26.12884161,19.08,11.38,106244,0.007,2.4599999999999227,11.230000000000018,16.129999999999995,False,False,False,False,True
3_43,Beech,3.0,25.8,26.99895666,27.05,35.74,268885,0.001,10.159999999999968,22.049999999999955,25.25,False,False,False,False,False
3_44,Beech,3.0,15.3,26.18542779,23.08,38.62,174575,0.003,3.730000000000018,13.460000000000036,17.82000000000005,False,False,False,False,False
3_45,Beech,3.0,7.6,27.62400887,28.18,55.53,482247,0.0,12.07000000000005,21.420000000000073,25.32000000000005,False,False,False,False,False
3_46,Beech,3.0,33.1,28.0752131,8.67,8.73,23443,0.023,0.7599999999999909,3.090000000000032,5.399999999999977,False,False,False,False,True
3_47,Beech,3.0,35.5,27.18778321,27.16,63.01,395211,0.001,10.409999999999968,22.459999999999923,25.75,False,False,False,False,False
3_48,Beech,3.0,40.9,27.62496858,28.02,44.64,332098,0.003,9.170000000000073,23.200000000000045,26.220000000000027,False,False,False,False,False
3_49,Beech,3.0,8.9,28.06573407,24.48,19.13,101283,0.01,1.3500000000000227,5.509999999999991,17.610000000000014,False,False,False,False,False
3_5,Beech,3.0,28.3,26.92001144,26.71,43.32,169604,0.003,7.919999999999959,21.75999999999999,24.620000000000005,False,False,False,False,False
3_50,Beech,3.0,35.3,27.51332728,11.38,0.34,14439,0.028,0.9099999999999682,6.300000000000068,10.710000000000036,False,False,False,False,True
3_51,Beech,3.0,8.9,,19.64,20.32,46399,0.009,4.518999999999983,10.019999999999982,12.68999999999994,False,False,False,False,False
3_52,Beech,3.0,13.4,27.43285264,25.91,19.75,139444,0.004,2.759999999999991,12.68999999999994,18.149999999999977,False,False,False,False,False
3_53,Beech,3.0,14.0,25.865066,22.22,21.66,161222,0.002,3.2899999999999636,14.009999999999991,17.539999999999964,False,False,False,False,False
3_54,Beech,3.0,6.4,28.00820929,16.99,49.72,242778,0.001,3.6800000000000637,11.25,15.260000000000105,False,False,False,False,True
3_55,Beech,3.0,8.6,28.25285411,8.43,2.67,11380,0.025,0.8000000000000682,3.9500000000000455,7.740000000000009,False,False,False,False,True
3_56,Beech,3.0,33.4,27.4182086,12.56,10.66,29972,0.017,1.080000000000041,7.060000000000059,11.600000000000023,False,False,False,False,True
3_58,Beech,3.0,14.6,30.43537724,22.04,23.76,128044,0.003,4.230000000000018,16.81000000000006,20.730000000000018,False,False,False,False,True
3_59,Beech,3.0,18.1,24.6459055,20.06,25.13,185263,0.005,8.289999999999964,16.269999999999982,18.889999999999986,False,False,False,False,False
3_6,Beech,3.0,8.1,25.89603329,0.27,0.58,85,1.0,0.029999999999972715,0.11000000000001364,0.2679999999999836,True,False,False,False,True
3_60,Larch,3.0,48.1,30.09106525,30.43,58.84,654670,0.002,12.909999999999968,22.959999999999923,27.480000000000018,False,False,False,False,False
3_61,Beech,3.0,14.6,29.08038689,15.92,16.39,92925,0.005,1.17999999999995,6.909999999999968,14.67999999999995,False,False,False,False,True
3_62,Beech,3.0,10.3,,12.97,14.62,60157,0.01,1.25,4.960000000000036,10.680000000000064,False,False,False,False,False
3_63,Beech,3.0,28.3,25.96516639,26.13,34.76,282812,0.002,12.480000000000018,21.120000000000005,24.780000000000086,False,False,False,False,False
3_64,Beech,3.0,5.1,26.97732847,8.26,11.81,34720,0.007,1.8100000000000591,4.75,7.930000000000064,False,False,False,False,True
3_65,Beech,3.0,4.9,26.97732847,12.48,72.31,466034,0.002,1.8400000000000318,6.340000000000032,9.970000000000027,False,False,False,False,True
3_66,Beech,3.0,6.4,,7.68,332.17,378721,0.002,1.849999999999909,3.0399999999999636,4.0499999999999545,False,False,False,True,False
3_67,Beech,3.0,13.4,,23.74,21.32,150425,0.003,3.099999999999909,13.769999999999982,17.409999999999968,False,False,False,False,False
3_68,Beech,3.0,8.3,,12.29,72.02,168133,0.011,2.7600000000001046,6.510000000000105,10.0,False,False,False,False,False
3_69,Beech,3.0,43.3,27.87643881,8.33,2.89,22737,0.037,0.5799999999999272,4.259999999999991,7.819999999999936,False,False,False,False,True
3_7,Beech,3.0,8.3,,21.92,12.78,28064,0.005,1.4599999999999227,8.019999999999982,11.719999999999914,False,False,False,False,False
3_70,Beech,3.0,14.6,28.42252908,12.37,3.62,12066,0.056,0.4199999999999591,7.139999999999986,11.840000000000032,False,False,False,False,True
3_71,Oak,3.0,21.5,24.6459055,25.29,18.62,99508,0.007,4.75,19.029999999999973,23.67999999999995,False,False,False,False,False
3_72,Beech,3.0,9.9,,10.38,20.96,87755,0.005,1.6599999999999682,6.970000000000027,9.769999999999982,False,False,False,False,False
3_73,Beech,3.0,8.1,27.11648348,18.24,61.31,486888,0.002,6.410000000000082,13.840000000000032,16.58000000000004,False,False,False,False,True
3_74,Beech,3.0,37.6,26.92536907,9.41,0.35,14534,0.058,0.40000000000009095,4.310000000000059,8.75,False,False,False,False,True
3_75,Beech,3.0,13.7,26.96617444,12.6,40.54,278418,0.003,1.57000000000005,7.860000000000014,11.240000000000009,False,False,False,False,True
3_76,Beech,3.0,29.3,26.6135789,11.51,18.17,32385,0.014,1.259999999999991,9.32000000000005,11.200000000000045,False,False,False,False,True
3_77,Beech,3.0,10.7,27.62155045,13.51,10.94,46535,0.008,1.25,8.580000000000041,13.110000000000014,False,False,False,False,True
3_78,Beech,3.0,13.7,27.40276222,19.99,22.2,127575,0.004,2.75,15.020000000000095,18.300000000000068,False,False,False,False,True
3_79,Beech,3.0,11.5,27.77181938,18.82,23.3,108851,0.003,2.949999999999932,14.559999999999945,17.600000000000023,False,False,False,False,True
3_8,Beech,3.0,9.5,27.17052683,14.77,48.33,401950,0.002,4.7000000000000455,9.540000000000077,12.720000000000027,False,False,False,False,True
3_80,Beech,3.0,28.8,31.01075793,27.67,59.38,308188,0.004,6.0499999999999545,19.659999999999968,24.33000000000004,False,False,False,False,False
3_81,Beech,3.0,5.7,,6.78,6.53,16846,0.014,0.8999999999999773,3.8600000000000136,6.419999999999959,False,False,False,False,False
3_82,Beech,3.0,7.0,,9.83,699.32,932293,0.004,1.3500000000000227,3.910000000000082,5.580000000000041,False,False,False,True,False
3_83,Beech,3.0,5.7,,18.38,12.42,59254,0.006,1.5,4.470000000000027,13.240000000000009,False,False,False,False,False
3_84,Beech,3.0,15.9,27.13228247,5.85,3.18,7998,0.042,0.5499999999999545,3.669999999999959,5.279999999999973,False,False,False,False,True
3_85,Beech,3.0,7.3,,6.79,31.67,305184,0.11,0.3100000000000591,1.1399999999999864,4.509999999999991,False,False,False,False,False
3_86,Beech,3.0,11.0,24.91030428,22.1,43.92,243265,0.001,4.6299999999999955,13.669999999999959,18.17999999999995,False,False,False,False,False
3_87,Beech,3.0,12.7,25.33482479,9.32,13.33,24567,0.015,1.0299999999999727,6.470000000000027,9.110000000000014,False,False,False,False,True
3_88,Beech,3.0,32.6,,2.76,0.18,6409,0.231,0.20000000000004547,1.0399999999999636,2.4500000000000455,False,False,False,False,False
3_9,Beech,3.0,6.4,24.99034492,7.35,17.3,25705,0.008,0.9800000000000182,4.7000000000000455,6.060000000000059,False,False,False,False,True
3_90,Beech,3.0,16.2,25.71436115,3.98,6.16,3418,0.161,0.18999999999994088,2.0499999999999545,3.2899999999999636,False,False,False,False,True
3_91,Larch,3.0,68.4,,30.08,84.54,1364992,0.001,11.8900000000001,21.710000000000036,27.430000000000064,False,False,False,False,False
3_92,Beech,3.0,39.2,24.95624186,24.97,63.31,453890,0.004,9.899999999999977,21.31000000000006,23.75999999999999,False,False,False,False,False
3_93,Beech,3.0,13.1,26.86973345,8.33,184.38,755369,0.014,0.7699999999999818,2.169999999999959,5.439999999999941,False,False,False,False,True
3_94,Beech,3.0,25.1,25.9526104,26.42,30.84,275995,0.004,7.740000000000009,19.07000000000005,24.800000000000068,False,False,False,False,False
3_95,Beech,3.0,8.0,,9.37,11.55,23755,0.009,0.8899999999999864,4.340000000000032,8.050000000000068,False,False,False,False,False
3_96,Beech,3.0,32.1,25.8091253,25.64,43.36,362935,0.002,9.979999999999905,21.50999999999999,24.50999999999999,False,False,False,False,False
3_97,Beech,3.0,13.4,26.12175644,21.97,21.92,89801,0.002,4.910000000000082,12.410000000000082,17.610000000000014,False,False,False,False,False
3_98,Beech,3.0,26.3,24.88818411,25.95,32.89,235024,0.003,5.3799999999999955,19.030000000000086,23.129999999999995,False,False,False,False,False
3_99,Spruce,3.0,42.3,26.90212394,26.75,44.97,1005727,0.002,7.850000000000023,17.720000000000027,24.00999999999999,False,False,False,False,False
4_1,Beech,4.0,9.2,28.50672129,11.32,17.75,31593,0.01,1.6100000000000136,6.889999999999986,10.230000000000018,False,False,False,False,True
4_10,Douglas Fir,4.0,48.4,32.58568853,32.59,67.21,705109,0.001,11.460000000000036,21.029999999999973,27.779999999999973,False,False,False,False,False
4_11,Beech,4.0,10.7,26.61515332,7.9,26.87,57479,0.005,1.4400000000000546,3.9600000000000364,6.7700000000000955,False,False,False,False,True
4_12,Douglas Fir,4.0,24.2,22.00677589,21.48,38.07,443369,0.001,10.169999999999959,13.529999999999973,18.49000000000001,False,False,False,False,False
4_13,Douglas Fir,4.0,39.2,26.95234679,27.28,47.67,545243,0.002,7.389999999999986,18.590000000000032,23.840000000000032,False,False,False,False,False
4_14,Douglas Fir,4.0,15.9,,17.26,29.55,360033,0.001,2.8500000000000227,9.029999999999973,12.830000000000041,False,False,False,False,False
4_15,Beech,4.0,27.1,22.7037768,24.34,48.04,223379,0.004,7.159999999999968,17.049999999999955,21.159999999999968,False,False,False,False,False
4_16,Beech,4.0,10.7,24.2588358,16.32,40.39,104570,0.007,1.6499999999999773,7.32000000000005,12.230000000000018,False,False,False,False,True
4_17,Beech,4.0,7.6,25.40622528,8.37,328.68,582078,0.043,0.5199999999999818,1.5499999999999545,3.4699999999999136,False,False,False,True,True
4_18,Beech,4.0,4.9,23.55723271,8.45,7.88,12024,0.013,1.5200000000000955,3.990000000000009,7.9500000000000455,False,False,False,False,True
4_19,Beech,4.0,50.3,24.6426242,11.06,9.54,29338,0.035,0.6800000000000637,6.910000000000082,10.780000000000086,False,False,False,False,True
4_2,Beech,4.0,10.8,,9.39,27.17,48468,0.006,1.3500000000000227,3.980000000000018,8.590000000000032,False,False,False,False,False
4_20,Beech,4.0,16.9,25.1692786,4.95,12.52,15085,0.041,0.5500000000000682,2.830000000000041,4.2000000000000455,False,False,False,False,True
4_22,Beech,4.0,5.4,,17.16,50.99,285506,0.0,2.2900000000000773,9.470000000000027,13.899999999999977,False,False,False,False,False
4_23,Beech,4.0,8.0,21.2886204,16.16,86.85,664547,0.0,4.57000000000005,11.160000000000082,14.910000000000082,False,False,False,False,True
4_24,Beech,4.0,5.7,,9.56,27.59,60792,0.005,1.5,4.470000000000027,8.089999999999918,False,False,False,False,False
4_25,Douglas Fir,4.0,16.9,17.16180594,16.95,18.95,221362,0.002,6.530000000000086,11.990000000000009,15.490000000000009,False,False,False,False,False
4_26,Beech,4.0,12.1,30.98849446,1.76,1.54,4702,0.165,0.34000000000003183,0.75,1.5400000000000773,False,False,False,False,True
4_27,Douglas Fir,4.0,17.5,34.64976066,16.57,26.17,190807,0.003,3.25,10.0,14.959999999999923,False,False,False,False,True
4_28,Douglas Fir,4.0,58.6,33.96586265,35.47,62.2,801198,0.001,6.3799999999999955,20.18999999999994,29.799999999999955,False,False,False,False,False
4_29,Beech,4.0,12.1,28.23976966,21.58,14.02,99665,0.007,2.480000000000018,10.32000000000005,13.649999999999977,False,False,False,False,True
4_3,Douglas Fir,4.0,46.5,32.53417881,10.52,11.98,34487,0.02,0.8999999999999773,4.779999999999973,9.409999999999968,False,False,False,False,True
4_30,Douglas Fir,4.0,48.7,34.15754572,31.84,68.93,715607,0.002,8.059999999999945,20.6099999999999,27.829999999999927,False,False,False,False,False
4_31,Douglas Fir,4.0,63.0,37.65194753,37.01,71.91,911184,0.001,9.759999999999991,20.389999999999986,32.129999999999995,False,False,False,False,False
4_32,Douglas Fir,4.0,33.7,25.04285872,23.88,40.18,743616,0.001,8.719999999999914,16.42999999999995,21.409999999999968,False,False,False,False,False
4_33,Beech,4.0,2.7,,17.7,89.49,533625,0.001,2.6499999999999773,9.92999999999995,13.729999999999905,False,False,False,False,False
4_34,Beech,4.0,18.8,23.78708627,26.37,49.53,320184,0.003,3.409999999999968,13.629999999999995,18.959999999999923,False,False,False,False,False
4_35,Beech,4.0,37.9,,13.79,12.81,71731,0.018,1.2699999999999818,8.059999999999945,12.759999999999991,False,False,False,False,False
4_36,Beech,4.0,21.0,25.00826501,22.19,66.72,354866,0.002,6.830000000000041,16.270000000000095,20.110000000000014,False,False,False,False,False
4_37,,4.0,39.8,22.69810485,23.11,24.2,146433,0.008,2.42999999999995,13.449999999999932,17.799999999999955,False,False,False,False,False
4_38,Beech,4.0,14.6,25.58907634,7.12,10.52,41813,0.009,1.0399999999999636,3.8899999999999864,6.340000000000032,False,False,False,False,True
4_39,Beech,4.0,10.3,23.59891769,11.54,31.21,59592,0.006,1.509999999999991,5.6299999999999955,10.209999999999923,False,False,False,False,True
4_4,Beech,4.0,11.5,25.17009041,15.15,451.31,678110,0.008,1.169999999999959,2.6900000000000546,6.789999999999964,False,False,False,True,True
4_43,Beech,4.0,7.6,28.74584598,12.47,21.17,81977,0.016,0.8899999999999864,6.669999999999959,11.42999999999995,False,False,False,False,True
4_44,Beech,4.0,34.1,28.56285456,30.69,35.17,354880,0.004,7.830000000000041,23.480000000000018,28.190000000000055,False,False,False,False,False
4_45,Beech,4.0,43.6,27.90908362,27.98,78.81,613359,0.001,5.789999999999964,18.469999999999914,25.66999999999996,False,False,False,False,False
4_46,Douglas Fir,4.0,39.8,26.47189965,29.8,47.84,893966,0.002,8.170000000000073,20.100000000000023,26.159999999999968,False,False,False,False,False
4_47,Douglas Fir,4.0,26.1,22.35268436,22.36,22.32,170171,0.006,4.460000000000036,17.350000000000023,21.00999999999999,False,False,False,False,False
4_48,Beech,4.0,9.2,29.93201028,15.58,43.15,117732,0.004,1.9700000000000273,9.300000000000068,14.769999999999982,False,False,False,False,True
4_49,Beech,4.0,24.8,22.21263463,23.4,50.01,464003,0.004,2.1499999999999773,15.06000000000006,20.789999999999964,False,False,False,False,False
4_5,Beech,4.0,15.6,29.54012674,22.7,28.47,149974,0.007,1.1900000000000546,6.690000000000055,15.009999999999991,False,False,False,False,True
4_50,Silver Fir,4.0,23.4,26.22040813,27.84,47.65,586122,0.002,8.680000000000064,17.620000000000005,22.510000000000105,False,False,False,False,False
4_51,Beech,4.0,41.4,27.26329547,27.16,61.81,332809,0.003,6.294000000000088,20.920000000000073,25.800000000000068,False,False,False,False,False
4_53,Beech,4.0,43.9,,11.02,1.73,28600,0.036,0.6299999999999955,5.759999999999991,10.32000000000005,False,False,False,False,False
4_54,Beech,4.0,8.3,28.42841265,19.35,36.89,172952,0.007,3.0299999999999727,12.269999999999982,16.090000000000032,False,False,False,False,True
4_55,Beech,4.0,16.9,22.03479555,5.04,363.62,845619,0.144,0.39999999999997726,0.8199999999999363,1.7199999999999136,False,False,False,True,True
4_56,Beech,4.0,19.1,22.03479555,21.45,31.11,238746,0.003,3.7200000000000273,14.509999999999991,19.700000000000045,False,False,False,False,False
4_57,Beech,4.0,23.9,21.52033489,24.15,52.5,354870,0.001,6.669999999999959,16.91999999999996,19.860000000000014,False,False,False,False,False
4_58,Douglas Fir,4.0,43.8,27.98343479,27.98,51.82,841919,0.002,8.25,18.959999999999923,23.829999999999927,False,False,False,False,False
4_59,Douglas Fir,4.0,39.2,31.49184259,31.58,38.33,774606,0.002,11.230000000000018,20.879999999999995,26.49000000000001,False,False,False,False,False
4_61,Beech,4.0,15.9,28.6064603,6.84,86.41,442943,0.192,0.2299999999999045,0.8199999999999363,4.25,False,False,False,False,True
4_62,Douglas Fir,4.0,59.8,,35.35,104.15,1035642,0.001,10.389999999999986,20.50999999999999,28.050000000000068,False,False,False,False,False
4_63,Beech,4.0,12.9,30.00808,20.9,29.69,242256,0.001,5.830000000000041,16.930000000000064,19.980000000000018,False,False,False,False,True
4_64,,4.0,21.6,,24.45,30.01,135033,0.005,2.8600000000000136,11.580000000000041,20.75999999999999,False,False,False,False,False
4_65,Beech,4.0,15.9,27.70761175,10.55,12.47,42566,0.0,4.110000000000014,7.529999999999973,9.740000000000009,False,False,False,False,True
4_66,Beech,4.0,16.6,,26.88,37.31,298847,0.008,1.6299999999999955,12.25,21.470000000000027,False,False,False,False,False
4_67,Beech,4.0,39.2,,35.46,50.33,262549,0.006,4.349999999999909,21.49000000000001,27.309999999999945,False,False,False,False,False
4_7,Beech,4.0,10.2,32.41425954,9.55,53.48,124470,0.008,1.5,6.080000000000041,8.340000000000032,False,False,False,False,True
4_8,Douglas Fir,4.0,13.1,27.65307563,19.53,80.76,760910,0.001,1.7899999999999636,4.990000000000009,12.559999999999945,False,False,False,False,True
4_9,Douglas Fir,4.0,64.0,35.18585926,10.05,1.9,31935,0.038,0.6200000000000045,4.960000000000036,9.420000000000073,False,False,False,False,True
5_1,Beech,5.0,45.2,26.66034227,27.33,100.91,382411,0.003,7.1200000000000045,19.08000000000004,25.050000000000068,False,False,False,False,False
5_10,Beech,5.0,26.7,25.27205891,25.33,54.03,218391,0.003,7.940000000000055,19.450000000000045,23.720000000000027,False,False,False,False,False
